"","symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","status"
"ENSG00000164972.14","SPMIP6",110.389255069339,2.33098170713165,0.4434347357705,5.25665113510199,1.46702222423649e-07,3.52580232880356e-05,"Up-regulated"
"ENSG00000227232.6","WASH7P",210.556301035761,0.734284319967718,0.139838070300114,5.25096147559697,1.51307325927693e-07,3.5931887352448e-05,"Not Significant"
"ENSG00000167702.13","KIFC2",2096.0526621241,0.900452320526624,0.172296079691058,5.22619157755192,1.73037074022561e-07,4.06087476776711e-05,"Not Significant"
"ENSG00000104885.19","DOT1L",918.676095060524,0.644112899156696,0.123553913057819,5.21321327035004,1.85597310402098e-07,4.30499435802448e-05,"Not Significant"
"ENSG00000065054.14","NHERF2",682.032050020505,0.481485856121814,0.0924079155644982,5.21043952977978,1.88393778355807e-07,4.31963113866855e-05,"Not Significant"
"ENSG00000109046.15","WSB1",3064.88195369034,0.752894759916726,0.145148938274359,5.18704972194569,2.13651702358225e-07,4.8430956348203e-05,"Not Significant"
"ENSG00000112852.7","PCDHB2",2106.32282842437,-1.23854819356631,0.238883155939139,-5.18474477071066,2.16310886421465e-07,4.8482804071184e-05,"Down-regulated"
"ENSG00000289879.1","ENSG00000289879",11.5831888582672,4.29545168214253,0.829522040393835,5.17822489695772,2.2400709224652e-07,4.91043239135557e-05,"Up-regulated"
"ENSG00000171116.7","HSFX1",9.12328764750365,-6.47126684526519,1.24960181209758,-5.17866314102294,2.23481590157973e-07,4.91043239135557e-05,"Down-regulated"
"ENSG00000159445.13","THEM4",878.431034461596,-0.520477414400087,0.100647545317291,-5.17128771257445,2.32486286868697e-07,5.0409091852791e-05,"Not Significant"
"ENSG00000229539.2","PANK2-AS1",76.6579330699672,1.38641583558279,0.269287525531083,5.14845919003686,2.6263491034359e-07,5.63337762530532e-05,"Up-regulated"
"ENSG00000165171.11","METTL27",16.5248523171428,2.80467479641602,0.546619964378303,5.13094101787137,2.8829724529193e-07,6.11803558413131e-05,"Up-regulated"
"ENSG00000121351.8","IAPP",32.2481917324532,2.78317443768388,0.543259890514626,5.12309943413529,3.00553747793699e-07,6.31099595893547e-05,"Up-regulated"
"ENSG00000077498.9","TYR",26.9988779856297,3.89267431981753,0.760511525507071,5.11849484098494,3.0798366073712e-07,6.39964381706675e-05,"Up-regulated"
"ENSG00000115474.7","KCNJ13",22.7201031560815,5.47744762988297,1.07352777654357,5.10228775590576,3.35571993488195e-07,6.83060216949235e-05,"Up-regulated"
"ENSG00000183323.13","CCDC125",175.16311516843,0.917881343078018,0.179877464288307,5.10281455606269,3.34638880203902e-07,6.83060216949235e-05,"Not Significant"
"ENSG00000159733.14","ZFYVE28",256.291993688837,0.683498967155148,0.134107827946537,5.09663736726562,3.45739709342294e-07,6.9664805272324e-05,"Not Significant"
"ENSG00000196653.12","ZNF502",208.87154969525,-0.895756456016003,0.175983030745574,-5.09001607837425,3.5803315518312e-07,7.14204537959287e-05,"Not Significant"
"ENSG00000117036.12","ETV3",473.738508199715,-0.516118002384011,0.101439754669542,-5.08792636639703,3.61999860800624e-07,7.14967645866421e-05,"Not Significant"
"ENSG00000164877.19","MICALL2",331.328873653343,0.866767113347841,0.170637729464341,5.07957481659397,3.78280530487165e-07,7.39798041388035e-05,"Not Significant"
"ENSG00000124588.22","NQO2",453.383261193464,-0.524733601619255,0.103652200068869,-5.0624453824483,4.13912665775456e-07,8.01624257950368e-05,"Not Significant"
"ENSG00000185065.6","UFD1-AS1",67.5657538474288,-1.35796194488495,0.268456552848614,-5.05840490938108,4.22777980106614e-07,8.10920687227572e-05,"Down-regulated"
"ENSG00000116213.16","WRAP73",292.544838105495,0.585740083952444,0.116012594433527,5.04893530579617,4.44279145989181e-07,8.16170567788737e-05,"Not Significant"
"ENSG00000160058.19","BSDC1",3074.97694157332,-0.314168295365264,0.0622406634530009,-5.04763731515327,4.47307263059116e-07,8.16170567788737e-05,"Not Significant"
"ENSG00000265241.8","RBM8A",2447.73834910255,-0.270052110689183,0.0534947501278938,-5.04819837542095,4.45995915486559e-07,8.16170567788737e-05,"Not Significant"
"ENSG00000144655.15","CSRNP1",512.701686845132,-0.91539033874446,0.181222655745499,-5.05119150240239,4.39062604211099e-07,8.16170567788737e-05,"Not Significant"
"ENSG00000188000.6","OR7D2",11.173986523532,3.1077006671673,0.615566843606957,5.04851861246703,4.45249099320274e-07,8.16170567788737e-05,"Up-regulated"
